t_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
2.6227,0.9834,-0.2258,-0.0632,2.176,-2.137,-1.061,25.50
2.6334,0.9866,-0.2256,-0.0625,2.176,-2.450,-1.130,25.46
2.6437,0.9846,-0.2251,-0.0684,2.344,-2.985,-1.366,25.94
2.6583,0.9836,-0.2246,-0.0701,2.031,-2.397,-1.252,25.79
2.6654,0.9817,-0.2229,-0.0720,2.153,-2.931,-1.008,25.79
2.6753,0.9785,-0.2339,-0.0669,2.305,-2.924,-1.053,25.84
2.6897,0.9817,-0.2280,-0.0623,2.237,-2.557,-1.443,25.60
2.6951,0.9802,-0.2297,-0.0649,2.344,-2.962,-1.366,25.31
2.7057,0.9817,-0.2288,-0.0676,1.351,-1.145,-1.351,25.65
2.7259,0.9810,-0.2285,-0.0625,2.244,-2.580,-1.328,25.60
2.7298,0.9868,-0.2217,-0.0579,-4.557,10.336,0.046,25.98
2.7384,0.9832,-0.2263,-0.0752,2.321,-2.496,-1.069,25.84
2.7453,0.9812,-0.2263,-0.0696,1.435,-0.664,-1.183,25.46
2.7566,0.9810,-0.2290,-0.0671,2.084,-2.786,-1.374,25.98
2.7672,0.9802,-0.2266,-0.0642,2.405,-2.656,-1.519,25.94
2.7731,0.9814,-0.2231,-0.0601,2.191,-2.733,-1.580,25.84
2.7885,0.9844,-0.2266,-0.0620,2.107,-2.496,-1.153,25.79
2.7925,0.9839,-0.2219,-0.0593,6.565,-12.244,-2.267,25.84
2.8080,0.9824,-0.2236,-0.0696,2.023,-2.069,-1.000,25.84
2.8176,0.9812,-0.2283,-0.0725,2.305,-2.473,-0.824,25.27
2.8236,0.9822,-0.2288,-0.0596,2.313,-2.435,-1.519,25.74
2.8363,0.9805,-0.2278,-0.0623,2.290,-3.130,-1.298,25.27
2.8447,0.9836,-0.2263,-0.0684,2.130,-2.710,-1.397,25.94
2.8530,0.9797,-0.2253,-0.0657,2.015,-2.656,-1.244,25.94
2.8629,0.9834,-0.2271,-0.0640,2.313,-2.618,-1.328,25.98
2.8814,0.9863,-0.2268,-0.0569,2.198,-2.817,-1.229,26.13
2.8838,0.9832,-0.2288,-0.0635,2.359,-2.695,-1.099,25.94
2.8941,0.9827,-0.2278,-0.0645,2.168,-2.695,-1.198,25.50
2.9074,0.9778,-0.2275,-0.0640,2.053,-2.198,-1.366,25.74
2.9145,0.9810,-0.2256,-0.0681,1.916,-2.901,-1.221,25.74
2.9234,0.9836,-0.2258,-0.0559,2.252,-2.962,-1.244,25.46
2.9376,0.9788,-0.2283,-0.0632,2.221,-2.382,-1.374,25.50
2.9478,0.9824,-0.2283,-0.0566,1.496,-0.985,-0.809,25.50
2.9593,0.9824,-0.2273,-0.0654,2.221,-2.313,-1.344,25.74
2.9636,0.9893,-0.2236,-0.0598,1.481,-3.580,-1.565,25.60
2.9872,0.9841,-0.2219,-0.0620,2.084,-2.664,-1.595,25.84
2.9901,0.9841,-0.2192,-0.0625,1.687,-2.069,-1.313,25.94
2.9958,0.9836,-0.2273,-0.0669,1.985,-2.718,-1.115,25.84
3.0057,0.9858,-0.2261,-0.0649,0.786,0.420,-1.099,25.22
3.0152,0.9846,-0.2261,-0.0698,2.412,-2.931,-1.229,25.74
3.0259,0.9790,-0.2275,-0.0669,2.374,-2.855,-1.351,25.84
3.0364,0.9807,-0.2266,-0.0645,2.130,-2.473,-1.221,25.98
3.0492,0.9790,-0.2261,-0.0647,0.969,-0.718,-1.176,25.65
3.0548,0.9834,-0.2288,-0.0637,2.298,-2.389,-1.679,25.50
3.0710,0.9824,-0.2268,-0.0662,1.870,-2.405,-1.282,25.84
3.0739,0.9851,-0.2253,-0.0640,6.595,-11.122,-2.344,25.79
3.0898,0.9805,-0.2266,-0.0654,2.061,-2.344,-1.137,25.27
3.0935,0.9812,-0.2266,-0.0640,6.237,-10.191,-2.107,25.79
3.1047,0.9783,-0.2278,-0.0715,1.832,-2.580,-1.198,25.94
3.1153,0.9778,-0.2273,-0.0645,2.076,-2.840,-1.168,25.79
3.1231,0.9844,-0.2239,-0.0552,2.214,-2.779,-1.168,25.94
3.1346,0.9846,-0.2231,-0.0630,2.267,-2.947,-1.405,25.65
3.1463,0.9834,-0.2258,-0.0610,2.038,-2.542,-1.160,25.79
3.1533,0.9832,-0.2285,-0.0627,0.847,0.023,-0.908,25.84
3.1629,0.9783,-0.2290,-0.0642,2.534,-2.908,-1.160,25.60
3.1757,0.9802,-0.2271,-0.0703,2.069,-2.573,-1.198,25.94
3.1858,0.9802,-0.2236,-0.0613,2.198,-2.824,-1.275,26.27
3.1926,0.9827,-0.2261,-0.0635,0.840,-0.359,-0.947,26.03
3.2052,0.9810,-0.2280,-0.0647,1.954,-2.244,-1.420,25.31
3.2173,0.9824,-0.2280,-0.0654,2.137,-2.893,-1.489,25.50
3.2257,0.9824,-0.2241,-0.0645,2.008,-2.664,-0.985,25.50
3.2383,0.9858,-0.2258,-0.0684,2.084,-2.550,-1.405,25.50
3.2450,0.9800,-0.2278,-0.0591,2.076,-2.618,-1.397,25.94
3.2558,0.9824,-0.2278,-0.0598,2.130,-2.336,-0.969,25.74
3.2693,0.9792,-0.2319,-0.0649,2.069,-2.176,-1.374,25.65
3.2759,0.9858,-0.2261,-0.0635,1.985,-2.542,-1.427,25.50
3.2899,0.9822,-0.2285,-0.0645,1.893,-2.412,-1.084,25.94
3.2923,0.9885,-0.2229,-0.0581,-2.771,6.679,-0.076,25.46
3.3043,0.9829,-0.2246,-0.0583,2.275,-2.115,-1.534,25.98
3.3228,0.9839,-0.2244,-0.0715,2.000,-2.534,-1.084,25.27
3.3280,0.9832,-0.2268,-0.0747,1.641,-2.053,-1.008,25.94
3.3396,0.9832,-0.2283,-0.0659,2.336,-2.855,-1.122,25.60
3.3437,0.9829,-0.2241,-0.0730,4.977,-7.168,-1.855,25.94
3.3591,0.9802,-0.2251,-0.0598,2.115,-2.611,-1.580,25.46
3.3646,0.9824,-0.2246,-0.0688,4.733,-6.649,-1.870,25.60
3.3740,0.9839,-0.2268,-0.0630,2.313,-3.008,-1.328,25.65
3.3894,0.9810,-0.2283,-0.0676,2.031,-2.794,-1.221,25.74
3.4013,0.9824,-0.2236,-0.0593,2.374,-2.916,-1.267,25.94
3.4039,0.9846,-0.2256,-0.0613,7.603,-12.878,-2.298,25.94
3.4137,0.9802,-0.2246,-0.0676,2.489,-3.641,-1.092,25.94
3.4226,0.9873,-0.2268,-0.0662,2.298,-3.206,-1.641,25.50
