t_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
3.3427,0.0974,-0.3037,-1.0061,2.237,-2.924,-1.214,26.18
3.3559,0.0947,-0.3059,-1.0081,2.206,-2.267,-1.107,25.98
3.3662,0.1003,-0.3049,-1.0081,2.260,-3.000,-1.481,26.56
3.3796,0.1008,-0.3013,-1.0007,2.374,-2.985,-1.069,26.27
3.3888,0.1021,-0.3035,-1.0098,2.092,-2.427,-0.725,26.37
3.3952,0.0999,-0.3035,-1.0105,1.603,-1.412,-0.656,25.98
3.4052,0.0959,-0.3071,-1.0024,1.962,-2.321,-1.214,25.50
3.4128,0.1006,-0.3071,-1.0015,1.985,-2.534,-1.099,26.37
3.4246,0.0996,-0.3074,-1.0034,1.985,-2.603,-0.840,26.18
3.4384,0.0962,-0.3098,-1.0105,2.351,-1.954,-1.130,26.03
3.4471,0.0928,-0.3088,-1.0066,8.023,-14.191,-2.969,26.46
3.4564,0.1006,-0.3083,-1.0122,2.313,-2.870,-1.267,26.37
3.4636,0.0989,-0.3054,-1.0098,2.427,-3.321,-1.679,26.46
3.4726,0.1003,-0.3057,-1.0103,2.748,-3.481,-1.366,26.46
3.4892,0.0989,-0.3042,-1.0046,2.092,-2.389,-1.611,26.32
3.4949,0.0984,-0.3037,-1.0103,1.809,-2.496,-1.229,25.98
3.5026,0.1013,-0.3059,-1.0056,1.504,-1.573,-1.198,25.98
3.5159,0.0986,-0.3047,-1.0044,2.145,-2.496,-1.252,26.37
3.5267,0.0938,-0.3071,-1.0076,2.130,-2.954,-1.679,26.32
3.5346,0.0972,-0.3105,-1.0032,2.107,-2.985,-1.794,26.27
3.5470,0.1052,-0.3047,-1.0095,2.084,-2.611,-1.885,26.18
3.5539,0.0989,-0.3069,-1.0112,2.099,-2.221,-1.382,26.37
3.5637,0.0959,-0.3049,-1.0078,2.313,-3.145,-1.305,26.18
3.5744,0.0945,-0.3030,-1.0051,2.168,-3.237,-1.183,26.46
3.5888,0.1003,-0.3025,-1.0134,2.351,-2.656,-1.412,26.56
3.5940,0.1011,-0.3044,-1.0076,0.634,0.198,-0.901,26.18
3.6029,0.0986,-0.3113,-1.0129,2.206,-2.878,-1.084,26.37
3.6167,0.0979,-0.3081,-1.0088,2.244,-2.641,-1.145,26.32
3.6300,0.0981,-0.3032,-1.0039,2.099,-2.824,-1.260,26.18
3.6323,0.1064,-0.3044,-1.0051,-2.534,6.641,-0.038,26.13
3.6428,0.1003,-0.3066,-1.0088,2.168,-2.557,-0.992,26.37
3.6569,0.1013,-0.3064,-1.0103,2.008,-1.924,-1.176,25.98
3.6633,0.0942,-0.3054,-1.0090,2.260,-2.824,-1.237,26.32
3.6727,0.0925,-0.3071,-1.0059,2.298,-3.153,-1.511,26.27
3.6853,0.1062,-0.3032,-1.0032,1.863,-2.580,-1.328,25.98
3.6955,0.0989,-0.3062,-1.0020,1.885,-2.489,-1.137,26.32
3.7051,0.1001,-0.3040,-1.0103,1.885,-2.099,-1.214,26.13
3.7184,0.0967,-0.3052,-1.0020,2.023,-2.450,-1.237,26.03
3.7280,0.0977,-0.3064,-1.0029,2.511,-2.931,-1.099,26.37
3.7375,0.0981,-0.3052,-1.0061,2.267,-2.687,-1.107,25.98
3.7469,0.0967,-0.3081,-0.9998,6.160,-10.137,-2.053,26.13
3.7532,0.0981,-0.3120,-1.0110,2.351,-2.695,-0.992,26.37
3.7630,0.0964,-0.3083,-1.0078,2.267,-3.328,-1.267,26.03
3.7727,0.0964,-0.3074,-1.0071,2.443,-3.008,-1.473,26.51
3.7847,0.0942,-0.3088,-1.0034,2.168,-2.511,-1.420,26.51
3.7950,0.0977,-0.3052,-1.0032,1.931,-2.786,-1.336,26.27
3.8058,0.0977,-0.3047,-1.0044,2.328,-2.656,-1.641,26.18
3.8193,0.1013,-0.3025,-1.0095,2.160,-2.519,-1.267,26.51
3.8259,0.1001,-0.3040,-1.0017,4.649,-7.031,-1.710,26.03
3.8396,0.0989,-0.3032,-1.0071,2.115,-2.756,-1.412,26.32
3.8470,0.0962,-0.3010,-1.0024,2.840,-6.038,-1.405,26.51
3.8532,0.0964,-0.3059,-1.0090,2.267,-2.748,-1.443,25.79
3.8631,0.0991,-0.3049,-1.0027,2.221,-3.015,-1.183,26.32
3.8727,0.0999,-0.3047,-1.0142,2.260,-2.511,-1.397,26.37
3.8860,0.0979,-0.3052,-1.0042,2.122,-2.725,-1.534,26.13
3.8956,0.1018,-0.3069,-1.0029,2.435,-3.153,-1.733,25.74
3.9027,0.1025,-0.3047,-1.0093,1.237,-0.130,-1.450,26.27
3.9160,0.0991,-0.3035,-1.0066,2.122,-2.351,-1.313,25.98
3.9257,0.0969,-0.3059,-1.0056,2.168,-2.618,-1.221,26.32
3.9325,0.1028,-0.3022,-1.0083,1.328,-1.969,-1.267,26.18
3.9481,0.1060,-0.3052,-1.0032,2.046,-2.489,-1.115,26.32
3.9549,0.0979,-0.3010,-1.0059,2.977,-3.267,-0.893,26.27
3.9649,0.0967,-0.3032,-1.0032,2.008,-2.603,-0.809,26.32
3.9734,0.1021,-0.3076,-1.0100,1.160,-1.611,-0.847,26.32
3.9844,0.0999,-0.3076,-1.0017,2.260,-2.634,-1.023,26.32
3.9967,0.0959,-0.3081,-0.9995,2.130,-2.305,-1.153,25.94
4.0030,0.0906,-0.3069,-1.0063,3.053,-4.099,-1.206,26.37
4.0195,0.0969,-0.3052,-1.0117,2.069,-2.824,-1.595,26.13
4.0228,0.0981,-0.3071,-1.0112,6.580,-10.443,-2.267,26.18
4.0408,0.1025,-0.3057,-1.0032,2.191,-2.527,-1.336,25.98
4.0438,0.1064,-0.3071,-1.0032,2.618,-5.443,-1.786,26.03
4.0576,0.0955,-0.3059,-1.0105,1.817,-2.076,-1.130,26.03
4.0670,0.0933,-0.3098,-1.0098,2.153,-2.366,-1.275,26.51
4.0752,0.0925,-0.3071,-1.0073,2.221,-1.947,-1.710,26.27
4.0856,0.0879,-0.3118,-1.0112,2.260,-2.023,-1.649,25.74
4.0954,0.0952,-0.3040,-1.0032,2.641,-3.206,-1.901,26.56
4.1030,0.1013,-0.3052,-1.0164,2.687,-2.588,-2.489,26.27
4.1183,0.0964,-0.3049,-1.0098,2.504,-1.351,-1.847,25.94
4.1254,0.0930,-0.3037,-1.0095,1.122,0.237,-1.458,26.51
4.1373,0.1021,-0.2983,-1.0068,2.328,-2.534,-1.794,26.37
4.1469,0.1042,-0.3020,-0.9973,5.237,-7.802,-2.183,25.94
4.1538,0.1094,-0.3064,-1.0029,2.046,-1.351,-1.489,26.51
4.1635,0.1008,-0.3054,-1.0083,2.229,-1.863,-0.870,26.32
4.1726,0.0920,-0.3081,-1.0073,2.359,-2.802,-1.221,26.32
4.1859,0.1011,-0.3032,-1.0007,1.885,-2.840,-1.573,26.51
4.1958,0.1084,-0.3076,-1.0066,2.023,-2.740,-1.282,26.46
4.2050,0.0977,-0.3035,-1.0061,2.046,-2.374,-1.206,26.13
4.2169,0.0957,-0.3081,-1.0071,2.351,-3.863,-1.412,26.27
4.2304,0.1077,-0.3035,-1.0107,2.481,-4.145,-1.595,25.84
4.2328,0.1113,-0.3052,-1.0071,1.855,-2.458,-1.160,26.18
4.2436,0.1040,-0.3027,-1.0063,2.038,-2.809,-0.794,25.94
4.2552,0.0925,-0.3086,-1.0093,2.061,-3.084,-0.840,25.98
4.2657,0.0938,-0.3083,-1.0083,2.076,-2.969,-1.305,26.13
4.2730,0.1008,-0.3054,-1.0046,0.763,-0.313,-0.901,26.18
4.2920,0.0955,-0.3013,-1.0100,2.023,-2.382,-1.298,26.18
4.2957,0.0945,-0.3047,-1.0090,5.527,-8.649,-1.725,26.18
4.3089,0.0977,-0.3062,-1.0110,2.153,-2.840,-1.206,25.98
4.3192,0.0977,-0.3064,-1.0051,2.168,-2.344,-1.099,26.37
4.3231,0.0991,-0.3018,-1.0061,6.931,-11.290,-2.198,26.18
4.3368,0.0962,-0.3040,-1.0098,2.176,-2.733,-1.634,26.32
4.3498,0.1013,-0.3069,-1.0073,2.344,-2.267,-1.527,26.37
4.3531,0.1006,-0.3015,-1.0076,5.802,-11.260,-1.924,26.56
4.3656,0.0964,-0.3083,-1.0024,2.145,-2.229,-1.252,26.51
4.3763,0.0950,-0.3076,-1.0125,2.122,-2.863,-1.511,25.98
4.3854,0.0999,-0.3066,-1.0107,0.855,-0.107,-1.252,26.03
4.4015,0.0991,-0.3066,-1.0051,2.115,-2.237,-1.107,26.27
4.4039,0.0940,-0.3049,-1.0049,2.611,-2.351,-1.466,26.56
4.4141,0.0955,-0.3064,-1.0088,2.580,-3.649,-1.634,26.37
4.4314,0.1067,-0.3071,-1.0068,2.267,-2.542,-1.550,26.32
4.4337,0.1084,-0.3069,-1.0073,-2.489,6.046,-0.069,26.13
4.4469,0.1011,-0.3093,-1.0085,2.092,-2.153,-1.130,26.18
4.4558,0.0964,-0.3081,-1.0022,2.260,-2.779,-1.252,26.18
4.4675,0.1006,-0.3093,-1.0068,2.084,-2.931,-1.450,26.27
4.4726,0.1055,-0.3088,-1.0044,6.191,-10.840,-2.084,26.32
4.4853,0.1028,-0.3083,-1.0051,2.229,-2.053,-1.366,25.98
4.4951,0.1038,-0.3054,-1.0049,2.229,-2.786,-1.756,25.94
4.5026,0.0933,-0.3010,-1.0056,1.313,-1.947,-1.389,26.56
4.5156,0.1052,-0.3079,-1.0081,2.000,-3.031,-0.969,26.46
4.5252,0.1084,-0.3088,-1.0076,2.176,-2.595,-0.695,26.37
4.5325,0.0984,-0.3081,-1.0090,2.374,-2.527,-1.069,26.03
4.5428,0.0950,-0.3018,-1.0103,2.450,-3.206,-1.359,26.13
4.5544,0.1018,-0.3047,-1.0125,2.252,-3.099,-0.832,26.13
4.5701,0.1013,-0.3059,-1.0203,1.985,-1.710,-0.863,26.03
4.5767,0.1013,-0.2966,-1.0090,-3.450,8.229,-0.412,26.37
4.5861,0.0979,-0.3042,-1.0105,1.893,-2.267,-0.260,26.32
4.5960,0.1086,-0.3035,-1.0095,2.298,-2.397,0.351,26.27
4.6064,0.1047,-0.2898,-1.0056,1.366,0.672,1.366,26.13
4.6183,0.0918,-0.3066,-1.0085,1.137,-1.252,3.298,26.13
4.6248,0.0906,-0.3215,-1.0063,0.511,-0.137,1.626,26.18
4.6390,0.0935,-0.3118,-1.0007,2.008,-1.389,-0.153,26.51
4.6430,0.0930,-0.3086,-1.0044,5.221,-9.718,-1.344,26.37
4.6622,0.0886,-0.3074,-1.0085,2.107,-2.573,-0.695,25.94
4.6645,0.1023,-0.3093,-1.0012,1.878,-2.939,-1.748,26.27
4.6772,0.0989,-0.3071,-1.0078,1.626,-1.863,-1.328,26.18
4.6837,0.1011,-0.3083,-1.0051,2.573,-2.939,-2.290,26.18
4.7057,0.1038,-0.3049,-1.0066,2.374,-3.290,-1.931,25.98
4.7088,0.1079,-0.3049,-1.0027,-3.466,9.053,-0.313,26.51
4.7163,0.1104,-0.3015,-1.0032,1.565,-0.695,-0.893,26.51
4.7261,0.1013,-0.3069,-1.0122,1.992,-2.420,-0.618,26.51
4.7336,0.0964,-0.3042,-1.0061,1.466,-1.527,-0.832,25.65
4.7436,0.1016,-0.3079,-1.0071,2.221,-3.252,-1.496,26.27
4.7530,0.0964,-0.3057,-1.0088,2.427,-3.023,-1.908,26.65
4.7680,0.0952,-0.3120,-1.0046,2.473,-3.298,-2.176,26.37
4.7727,0.0981,-0.3071,-1.0037,8.359,-14.611,-3.847,26.46
4.8004,0.1035,-0.3054,-1.0134,2.534,-2.863,-2.008,26.46
4.8027,0.0955,-0.3054,-1.0183,2.405,-2.649,-2.053,26.37
4.8051,0.1001,-0.3040,-1.0056,-3.374,6.580,-1.634,26.18
4.8150,0.0999,-0.3025,-1.0042,2.412,-3.588,-1.954,26.56
4.8244,0.1016,-0.3040,-1.0112,2.321,-3.511,-2.031,26.03
4.8373,0.1042,-0.3030,-1.0110,2.275,-2.206,-1.328,26.18
4.8472,0.0962,-0.3059,-1.0083,4.351,-6.260,-1.855,25.94
4.8535,0.0977,-0.3025,-1.0022,2.160,-2.901,-1.618,26.27
4.8653,0.1052,-0.3020,-1.0010,2.221,-3.168,-1.466,26.18
4.8726,0.0994,-0.3071,-1.0110,2.221,-2.817,-1.397,26.46
4.8934,0.0969,-0.3057,-1.0107,2.122,-2.977,-1.382,26.03
4.9016,0.0989,-0.3079,-1.0068,2.282,-3.099,-1.573,25.84
4.9091,0.1006,-0.3059,-1.0081,1.321,-0.832,-1.366,26.13
4.9217,0.1001,-0.3086,-1.0056,2.115,-2.947,-1.275,26.46
4.9244,0.1028,-0.3042,-1.0032,3.962,-9.053,-2.191,26.46
4.9333,0.1047,-0.3057,-1.0056,2.260,-3.710,-1.099,26.32
4.9467,0.1069,-0.3025,-1.0002,1.969,-2.359,-0.878,26.18
4.9595,0.0972,-0.3071,-1.0029,1.916,-2.061,-1.031,26.03
4.9670,0.0940,-0.3020,-0.9971,4.542,-7.771,-1.878,26.13
4.9794,0.0955,-0.3091,-1.0095,2.221,-3.046,-1.267,26.56
4.9864,0.1006,-0.3076,-1.0032,2.099,-3.260,-1.542,26.13
4.9951,0.1023,-0.3083,-1.0083,2.450,-2.382,-1.321,26.46
5.0058,0.0996,-0.3066,-1.0090,2.107,-2.389,-1.229,26.13
5.0209,0.0999,-0.3020,-1.0083,1.977,-3.061,-1.267,26.46
5.0246,0.1052,-0.3037,-1.0015,5.107,-7.687,-1.679,26.18
5.0420,0.0996,-0.3057,-1.0056,2.015,-2.038,-1.031,26.37
5.0474,0.0955,-0.3091,-1.0027,2.443,-2.931,-0.840,26.03
5.0598,0.1018,-0.3069,-1.0110,2.214,-2.977,-1.580,26.03
5.0669,0.1091,-0.3015,-0.9951,-0.916,-0.084,-0.160,25.84
5.0770,0.1008,-0.3037,-1.0037,2.031,-1.863,-1.198,26.51
5.0845,0.0979,-0.3059,-1.0056,2.328,-2.916,-1.389,26.27
5.0982,0.0974,-0.3052,-1.0103,2.191,-2.931,-1.183,26.03
5.1048,0.0986,-0.3076,-1.0068,1.046,-0.679,-0.992,26.46
5.1181,0.0994,-0.3054,-1.0063,1.931,-2.229,-0.924,26.32
5.1248,0.0991,-0.3081,-1.0063,1.282,-0.679,-0.931,25.60
5.1373,0.0977,-0.3071,-1.0051,2.153,-2.351,-1.336,26.37
5.1449,0.0964,-0.3071,-0.9971,0.840,0.046,-1.351,26.51
5.1539,0.1006,-0.3018,-1.0076,2.321,-3.412,-1.489,26.13
5.1679,0.1035,-0.3032,-1.0034,1.977,-2.870,-1.328,25.65
5.1726,0.1023,-0.3047,-1.0083,6.977,-10.992,-2.580,26.27
5.1857,0.1013,-0.3062,-1.0039,1.924,-2.756,-1.130,25.84
5.1992,0.1006,-0.3081,-1.0095,2.336,-2.626,-1.076,26.03
5.2030,0.0967,-0.3062,-1.0078,1.481,-1.580,-1.374,26.18
5.2159,0.0950,-0.3079,-1.0146,2.137,-2.763,-1.611,26.46
5.2250,0.0962,-0.3091,-1.0054,2.145,-3.374,-1.573,26.46
5.2347,0.0996,-0.3047,-1.0093,2.206,-2.656,-1.786,26.13
5.2445,0.0994,-0.3057,-1.0112,2.420,-3.076,-1.588,25.50
5.2547,0.1001,-0.3059,-1.0105,2.145,-2.305,-1.718,26.13
5.2642,0.0930,-0.3047,-1.0032,2.389,-3.244,-1.771,26.46
5.2726,0.0974,-0.3022,-1.0032,1.672,-2.328,-1.763,26.18
5.2856,0.0994,-0.3042,-1.0059,2.214,-2.794,-1.771,26.70
5.2942,0.1006,-0.3040,-1.0100,2.145,-2.947,-1.145,26.18
5.3027,0.0972,-0.3042,-1.0044,2.107,-2.275,-1.260,26.27
5.3155,0.0969,-0.3071,-1.0042,2.122,-2.511,-1.359,26.70
5.3252,0.1008,-0.3032,-1.0034,2.344,-2.847,-1.153,26.13
5.3331,0.1038,-0.3054,-1.0015,2.366,-2.580,-1.359,25.79
5.3428,0.0979,-0.3069,-1.0024,2.107,-2.466,-1.092,26.37
5.3561,0.0962,-0.3037,-1.0112,2.099,-2.397,-1.145,26.18
5.3656,0.0996,-0.3083,-1.0107,2.450,-3.000,-1.443,26.18
5.3745,0.1028,-0.3057,-1.0054,2.366,-3.168,-1.214,26.32
5.3845,0.1013,-0.3047,-1.0093,2.229,-2.489,-1.290,26.37
5.3998,0.0981,-0.3076,-1.0054,2.168,-1.847,-0.939,26.13
5.4082,0.0974,-0.3027,-1.0061,2.221,-2.817,-1.321,26.56
5.4182,0.0957,-0.3059,-1.0095,2.183,-2.519,-1.191,26.27
5.4232,0.1035,-0.3069,-1.0068,2.779,-3.908,-1.527,25.94
5.4425,0.1018,-0.3064,-1.0046,2.031,-2.336,-1.061,25.98
5.4453,0.0984,-0.3025,-1.0071,2.328,-2.695,-1.153,26.65
5.4535,0.0999,-0.3096,-1.0027,1.405,-0.687,-0.901,26.18
5.4691,0.0950,-0.3059,-1.0051,2.076,-2.359,-1.168,25.84
5.4769,0.1006,-0.3069,-1.0103,1.969,-2.740,-1.328,26.27
5.4837,0.1006,-0.3096,-1.0110,1.130,-1.221,-1.198,25.98
5.4963,0.0979,-0.3096,-1.0149,2.145,-2.382,-1.969,26.46
5.5060,0.0972,-0.3069,-1.0056,2.237,-2.710,-1.939,26.03
5.5134,0.0972,-0.3049,-1.0032,2.145,-2.252,-1.824,25.94
5.5284,0.1062,-0.3013,-1.0051,2.046,-2.626,-1.374,26.46
5.5351,0.1057,-0.3013,-1.0027,5.786,-8.817,-2.252,26.18
5.5433,0.0994,-0.3035,-1.0088,2.031,-2.267,-1.145,26.37
5.5540,0.0981,-0.3064,-1.0095,2.130,-2.802,-1.115,26.56
5.5678,0.0999,-0.3042,-1.0149,2.336,-3.168,-1.458,26.56
5.5758,0.0964,-0.3008,-1.0088,2.038,-1.969,-1.046,26.46
5.5853,0.0981,-0.3062,-1.0063,2.252,-2.924,-1.313,26.32
5.5953,0.0986,-0.3062,-1.0137,2.183,-2.756,-1.443,26.13
5.6030,0.1018,-0.3059,-1.0071,1.649,-1.305,-1.580,25.84
5.6160,0.1011,-0.3069,-1.0107,2.183,-2.466,-1.107,25.94
5.6250,0.0989,-0.3052,-1.0024,2.244,-3.183,-1.122,25.74
5.6340,0.1001,-0.3044,-1.0112,2.405,-2.565,-1.214,26.56
5.6436,0.1008,-0.3044,-1.0083,2.122,-2.969,-1.336,26.56
5.6555,0.0989,-0.3003,-1.0105,2.282,-2.519,-1.046,25.65
5.6660,0.0996,-0.3052,-1.0061,2.221,-2.252,-1.298,26.03
5.6731,0.1023,-0.3093,-1.0076,1.122,-0.481,-0.809,26.27
5.6849,0.1001,-0.3032,-1.0081,2.290,-3.229,-1.260,26.27
5.6947,0.1047,-0.3054,-1.0090,1.954,-3.031,-0.931,26.51
5.7086,0.0942,-0.3130,-1.0020,2.031,-2.160,-0.840,26.56
5.7154,0.0925,-0.3093,-1.0129,1.397,-1.000,-1.031,26.46
5.7247,0.0933,-0.3059,-1.0078,2.351,-3.618,-1.702,26.32
5.7389,0.0986,-0.3042,-1.0071,2.145,-2.565,-1.863,26.46
5.7461,0.1025,-0.3079,-1.0034,4.496,-8.565,-2.954,25.79
5.7532,0.0891,-0.3069,-1.0125,2.641,-2.885,-3.115,26.27
5.7669,0.1099,-0.3052,-1.0093,2.748,-3.290,-2.641,26.46
5.7728,0.1150,-0.3005,-1.0149,1.427,-0.115,-1.122,26.32
5.7846,0.0874,-0.3076,-1.0042,1.786,-1.092,-1.687,26.13
5.8012,0.0886,-0.3101,-1.0093,1.565,-2.305,-1.725,26.51
5.8052,0.1106,-0.3062,-1.0105,2.427,-3.298,-2.313,26.51
5.8183,0.1025,-0.3086,-1.0090,2.137,-1.740,-1.626,26.18
5.8250,0.0940,-0.3049,-1.0049,4.389,-5.794,-1.679,26.46
5.8353,0.0964,-0.3093,-1.0037,2.427,-2.733,-1.664,26.03
5.8486,0.1074,-0.3047,-1.0015,2.053,-2.718,-1.427,26.27
5.8591,0.1060,-0.3025,-1.0078,1.901,-1.466,-1.076,26.03
5.8639,0.1008,-0.3069,-1.0005,2.130,-2.313,-0.786,26.27
5.8740,0.0979,-0.3076,-1.0044,2.183,-3.321,-0.740,26.37
5.8851,0.1030,-0.3032,-1.0098,2.015,-2.840,-0.992,25.98
5.8944,0.1064,-0.3013,-1.0100,2.061,-2.939,-0.885,25.98
5.9026,0.1016,-0.3074,-1.0137,2.053,-2.282,-0.878,25.84
5.9146,0.0957,-0.3074,-1.0063,2.145,-3.443,-0.832,26.51
5.9276,0.0991,-0.3032,-1.0056,1.916,-2.962,-0.817,26.37
5.9326,0.1016,-0.3054,-1.0093,5.992,-10.214,-1.420,25.94
5.9432,0.1001,-0.3054,-1.0076,1.840,-2.473,-0.450,26.13
5.9560,0.0969,-0.3059,-1.0098,1.931,-2.672,-0.908,26.37
5.9644,0.0972,-0.3025,-1.0107,2.107,-2.786,-1.015,26.32
5.9762,0.1057,-0.3064,-1.0129,2.168,-3.046,-1.061,26.37
5.9868,0.1018,-0.3054,-1.0098,1.779,-1.802,-0.481,26.18
5.9939,0.0947,-0.3074,-1.0090,2.008,-2.649,-0.695,26.32
6.0134,0.0940,-0.3113,-1.0125,2.206,-2.137,-1.069,26.18
